HD6268 (Flux) (Lin          npts=38100
      2.461505E+03        9.199016E-02
      2.461525E+03        9.199349E-02
      2.461545E+03        9.201617E-02
      2.461565E+03        9.204198E-02
      2.461585E+03        9.210422E-02
      2.461605E+03        9.220691E-02
      2.461625E+03        9.230754E-02
      2.461645E+03        9.239276E-02
      2.461665E+03        9.246376E-02
      2.461685E+03        9.251427E-02
      2.461705E+03        9.252636E-02
      2.461725E+03        9.250145E-02
      2.461745E+03        9.245372E-02
      2.461765E+03        9.238984E-02
      2.461785E+03        9.229672E-02
      2.461805E+03        9.219212E-02
      2.461825E+03        9.209169E-02
      2.461845E+03        9.198016E-02
      2.461865E+03        9.186189E-02
      2.461885E+03        9.176175E-02
      2.461905E+03         9.16789E-02
      2.461925E+03        9.159606E-02
      2.461945E+03        9.150544E-02
      2.461965E+03        9.137857E-02
      2.461986E+03        9.121929E-02
      2.462006E+03        9.105725E-02
      2.462026E+03        9.089539E-02
      2.462046E+03         9.07391E-02
      2.462066E+03        9.059549E-02
      2.462086E+03        9.045407E-02
      2.462106E+03        9.030516E-02
      2.462126E+03        9.016745E-02
      2.462146E+03         9.00687E-02
      2.462166E+03        8.998672E-02
      2.462186E+03        8.990067E-02
      2.462206E+03        8.979909E-02
      2.462226E+03        8.966765E-02
      2.462246E+03        8.953671E-02
      2.462266E+03        8.941662E-02
      2.462286E+03        8.930356E-02
      2.462306E+03        8.921048E-02
      2.462326E+03        8.913651E-02
      2.462346E+03        8.908213E-02
      2.462366E+03        8.907041E-02
      2.462386E+03         8.91073E-02
      2.462406E+03        8.914708E-02
      2.462426E+03        8.914704E-02
      2.462446E+03        8.912463E-02
      2.462466E+03        8.910355E-02
      2.462486E+03        8.908144E-02
      2.462507E+03        8.907955E-02
      2.462527E+03         8.91033E-02
      2.462547E+03        8.915312E-02
      2.462567E+03        8.924169E-02
      2.462587E+03        8.935912E-02
      2.462607E+03        8.948139E-02
      2.462627E+03        8.960496E-02
      2.462647E+03        8.972636E-02
      2.462667E+03        8.982962E-02
      2.462687E+03        8.989512E-02
      2.462707E+03        8.990779E-02
      2.462727E+03        8.989368E-02
      2.462747E+03        8.988848E-02
      2.462767E+03        8.990155E-02
      2.462787E+03        8.993097E-02
      2.462807E+03        8.998824E-02
      2.462827E+03        9.007582E-02
      2.462847E+03        9.017534E-02
      2.462867E+03        9.027824E-02
      2.462887E+03        9.036655E-02
      2.462907E+03        9.040672E-02
      2.462927E+03        9.038544E-02
      2.462947E+03        9.034179E-02
      2.462967E+03        9.031898E-02
      2.462987E+03        9.029453E-02
      2.463007E+03        9.026659E-02
      2.463027E+03        9.027266E-02
      2.463048E+03        9.033404E-02
      2.463068E+03        9.042781E-02
      2.463088E+03        9.049402E-02
      2.463108E+03        9.053273E-02
      2.463128E+03        9.056751E-02
      2.463148E+03        9.059297E-02
      2.463168E+03        9.059511E-02
      2.463188E+03        9.056944E-02
      2.463208E+03        9.052713E-02
      2.463228E+03        9.046404E-02
      2.463248E+03        9.038072E-02
      2.463268E+03        9.029393E-02
      2.463288E+03        9.022408E-02
      2.463308E+03        9.016297E-02
      2.463328E+03        9.010996E-02
      2.463348E+03         9.00831E-02
      2.463368E+03        9.008624E-02
      2.463388E+03        9.010947E-02
      2.463408E+03        9.014255E-02
      2.463428E+03        9.016165E-02
      2.463448E+03        9.014011E-02
      2.463468E+03        9.008991E-02
      2.463488E+03        9.004139E-02
      2.463508E+03        9.000723E-02
      2.463528E+03        8.998528E-02
      2.463548E+03        8.995838E-02
      2.463568E+03        8.992475E-02
      2.463589E+03        8.989793E-02
      2.463609E+03        8.987942E-02
      2.463629E+03        8.988107E-02
      2.463649E+03        8.990723E-02
      2.463669E+03         8.99426E-02
      2.463689E+03        8.996163E-02
      2.463709E+03        8.995102E-02
      2.463729E+03         8.99298E-02
      2.463749E+03        8.991894E-02
      2.463769E+03        8.991018E-02
      2.463789E+03        8.988787E-02
      2.463809E+03         8.98473E-02
      2.463829E+03        8.979694E-02
      2.463849E+03        8.972552E-02
      2.463869E+03        8.964974E-02
      2.463889E+03        8.957927E-02
      2.463909E+03        8.949817E-02
      2.463929E+03        8.938788E-02
      2.463949E+03        8.925433E-02
      2.463969E+03        8.916413E-02
      2.463989E+03        8.909986E-02
      2.464009E+03        8.903665E-02
      2.464029E+03        8.900847E-02
      2.464049E+03        8.899305E-02
      2.464069E+03        8.894947E-02
      2.464089E+03        8.886872E-02
      2.464109E+03        8.879866E-02
      2.464129E+03        8.879548E-02
      2.46415E+03        8.884306E-02
      2.46417E+03        8.888847E-02
      2.46419E+03        8.891447E-02
      2.46421E+03        8.893246E-02
      2.46423E+03        8.893928E-02
      2.46425E+03        8.894943E-02
      2.46427E+03        8.897706E-02
      2.46429E+03        8.900075E-02
      2.46431E+03        8.902482E-02
      2.46433E+03        8.905591E-02
      2.46435E+03        8.908993E-02
      2.46437E+03        8.913415E-02
      2.46439E+03        8.917406E-02
      2.46441E+03        8.918963E-02
      2.46443E+03        8.917506E-02
      2.46445E+03        8.915912E-02
      2.46447E+03        8.916717E-02
      2.46449E+03        8.918164E-02
      2.46451E+03        8.918668E-02
      2.46453E+03        8.918884E-02
      2.46455E+03        8.919094E-02
      2.46457E+03        8.917251E-02
      2.46459E+03        8.913209E-02
      2.46461E+03        8.907828E-02
      2.46463E+03        8.901157E-02
      2.46465E+03        8.895392E-02
      2.46467E+03        8.892081E-02
      2.464691E+03         8.88906E-02
      2.464711E+03         8.88309E-02
      2.464731E+03        8.871043E-02
      2.464751E+03        8.854152E-02
      2.464771E+03        8.839736E-02
      2.464791E+03        8.829303E-02
      2.464811E+03        8.818836E-02
      2.464831E+03        8.808382E-02
      2.464851E+03        8.798713E-02
      2.464871E+03        8.790379E-02
      2.464891E+03        8.784908E-02
      2.464911E+03        8.781186E-02
      2.464931E+03        8.777813E-02
      2.464951E+03        8.774608E-02
      2.464971E+03        8.772862E-02
      2.464991E+03        8.771345E-02
      2.465011E+03        8.767161E-02
      2.465031E+03        8.763195E-02
      2.465051E+03        8.765211E-02
      2.465071E+03        8.771403E-02
      2.465091E+03         8.77905E-02
      2.465111E+03        8.790005E-02
      2.465131E+03        8.802478E-02
      2.465151E+03        8.812431E-02
      2.465171E+03        8.815633E-02
      2.465191E+03        8.814264E-02
      2.465211E+03        8.814644E-02
      2.465231E+03        8.815335E-02
      2.465252E+03        8.815235E-02
      2.465272E+03         8.81866E-02
      2.465292E+03        8.828248E-02
      2.465312E+03        8.843562E-02
      2.465332E+03        8.862191E-02
      2.465352E+03        8.880633E-02
      2.465372E+03        8.895392E-02
      2.465392E+03        8.908352E-02
      2.465412E+03        8.921698E-02
      2.465432E+03         8.93323E-02
      2.465452E+03        8.941883E-02
      2.465472E+03        8.947086E-02
      2.465492E+03        8.951543E-02
      2.465512E+03        8.958463E-02
      2.465532E+03        8.964071E-02
      2.465552E+03        8.967249E-02
      2.465572E+03        8.967787E-02
      2.465592E+03        8.964345E-02
      2.465612E+03        8.959325E-02
      2.465632E+03        8.951821E-02
      2.465652E+03        8.943759E-02
      2.465672E+03        8.940647E-02
      2.465692E+03        8.940555E-02
      2.465712E+03        8.941279E-02
      2.465732E+03        8.941589E-02
      2.465752E+03        8.940322E-02
      2.465772E+03        8.940518E-02
      2.465792E+03        8.941448E-02
      2.465812E+03        8.941235E-02
      2.465833E+03        8.940464E-02
      2.465853E+03        8.940941E-02
      2.465873E+03        8.944368E-02
      2.465893E+03        8.949251E-02
      2.465913E+03        8.955088E-02
      2.465933E+03        8.963369E-02
      2.465953E+03        8.973235E-02
      2.465973E+03        8.982816E-02
      2.465993E+03        8.990239E-02
      2.466013E+03        8.990527E-02
      2.466033E+03        8.984855E-02
      2.466053E+03        8.983179E-02
      2.466073E+03        8.986981E-02
      2.466093E+03        8.990371E-02
      2.466113E+03        8.993707E-02
      2.466133E+03        8.999426E-02
      2.466153E+03        9.005995E-02
      2.466173E+03        9.011882E-02
      2.466193E+03         9.01833E-02
      2.466213E+03        9.025129E-02
      2.466233E+03        9.031124E-02
      2.466253E+03        9.036102E-02
      2.466273E+03        9.040836E-02
      2.466293E+03        9.044123E-02
      2.466313E+03        9.044247E-02
      2.466333E+03        9.044596E-02
      2.466353E+03         9.04361E-02
      2.466373E+03        9.039956E-02
      2.466394E+03        9.037855E-02
      2.466414E+03        9.038992E-02
      2.466434E+03        9.042173E-02
      2.466454E+03         9.04615E-02
      2.466474E+03        9.050976E-02
      2.466494E+03         9.05723E-02
      2.466514E+03        9.063593E-02
      2.466534E+03        9.066027E-02
      2.466554E+03         9.06568E-02
      2.466574E+03        9.067611E-02
      2.466594E+03        9.072988E-02
      2.466614E+03        9.076031E-02
      2.466634E+03        9.080801E-02
      2.466654E+03        9.091398E-02
      2.466674E+03        9.105001E-02
      2.466694E+03        9.117776E-02
      2.466714E+03        9.129531E-02
      2.466734E+03        9.144771E-02
      2.466754E+03        9.161938E-02
      2.466774E+03        9.175467E-02
      2.466794E+03        9.185856E-02
      2.466814E+03        9.195896E-02
      2.466834E+03         9.20591E-02
      2.466854E+03        9.212759E-02
      2.466874E+03        9.213724E-02
      2.466894E+03        9.209182E-02
      2.466914E+03        9.201089E-02
      2.466934E+03        9.193504E-02
      2.466955E+03        9.189404E-02
      2.466975E+03        9.190248E-02
      2.466995E+03        9.195942E-02
      2.467015E+03        9.203796E-02
      2.467035E+03        9.210257E-02
      2.467055E+03        9.213121E-02
      2.467075E+03        9.211807E-02
      2.467095E+03        9.209193E-02
      2.467115E+03         9.20954E-02
      2.467135E+03        9.210915E-02
      2.467155E+03        9.209486E-02
      2.467175E+03        9.205262E-02
      2.467195E+03        9.201246E-02
      2.467215E+03        9.199352E-02
      2.467235E+03        9.198026E-02
      2.467255E+03        9.197502E-02
      2.467275E+03        9.200205E-02
      2.467295E+03        9.206968E-02
      2.467315E+03        9.217198E-02
      2.467335E+03        9.226734E-02
      2.467355E+03        9.234338E-02
      2.467375E+03        9.241017E-02
      2.467395E+03        9.245122E-02
      2.467415E+03        9.245757E-02
      2.467435E+03        9.243207E-02
      2.467455E+03        9.241941E-02
      2.467475E+03        9.240503E-02
      2.467495E+03        9.234705E-02
      2.467516E+03        9.228862E-02
      2.467536E+03        9.223526E-02
      2.467556E+03        9.216572E-02
      2.467576E+03        9.210671E-02
      2.467596E+03        9.207269E-02
      2.467616E+03        9.203543E-02
      2.467636E+03        9.197176E-02
      2.467656E+03         9.19056E-02
      2.467676E+03        9.186314E-02
      2.467696E+03        9.182671E-02
      2.467716E+03        9.179861E-02
      2.467736E+03         9.18019E-02
      2.467756E+03        9.184872E-02
      2.467776E+03        9.192542E-02
      2.467796E+03        9.200856E-02
      2.467816E+03        9.209731E-02
      2.467836E+03        9.216714E-02
      2.467856E+03        9.221059E-02
      2.467876E+03        9.224912E-02
      2.467896E+03        9.229241E-02
      2.467916E+03        9.234262E-02
      2.467936E+03          9.2387E-02
      2.467956E+03        9.240348E-02
      2.467976E+03        9.242995E-02
      2.467996E+03        9.251899E-02
      2.468016E+03         9.26225E-02
      2.468036E+03        9.271492E-02
      2.468057E+03        9.282678E-02
      2.468077E+03        9.294384E-02
      2.468097E+03        9.305509E-02
      2.468117E+03        9.316707E-02
      2.468137E+03        9.327492E-02
      2.468157E+03        9.336742E-02
      2.468177E+03        9.344783E-02
      2.468197E+03        9.352123E-02
