#Raw data of wavelength and flux data for the star: HD6268
        Wavelength          Flux 
      3.071126E+03        1.691525E-13
      3.07115E+03        1.449514E-13
      3.071175E+03        1.276488E-13
      3.0712E+03        1.249487E-13
      3.071224E+03        1.294323E-13
      3.071249E+03        1.579098E-13
      3.071274E+03        1.800133E-13
      3.071299E+03        2.047699E-13
      3.071323E+03        2.329843E-13
      3.071348E+03        2.439689E-13
      3.071373E+03        2.455789E-13
      3.071398E+03        2.322857E-13
      3.071422E+03        2.232867E-13
      3.071447E+03        2.079177E-13
      3.071472E+03        1.924583E-13
      3.071497E+03        1.917423E-13
      3.071521E+03        1.841966E-13
      3.071546E+03        1.466166E-13
      3.071571E+03        1.080232E-13
      3.071595E+03        8.151203E-14
      3.07162E+03               0E+00
      3.071645E+03               0E+00
      3.071646E+03               0E+00
      3.071647E+03               0E+00
      3.075413E+03               0E+00
      3.075414E+03               0E+00
      3.075415E+03        2.876247E-13
      3.07544E+03        2.818152E-13
      3.075465E+03        2.760057E-13
      3.07549E+03        2.664498E-13
      3.075515E+03        2.568939E-13
      3.075541E+03        2.369694E-13
      3.075566E+03        2.170449E-13
      3.075591E+03         1.64447E-13
      3.075616E+03         1.11849E-13
      3.075641E+03        1.031108E-13
      3.075667E+03        9.437264E-14
      3.075692E+03        1.257871E-13
      3.075717E+03        1.572016E-13
      3.075742E+03        2.084494E-13
      3.075767E+03        2.596972E-13
      3.075793E+03         2.86565E-13
      3.075818E+03        3.134329E-13
      3.075843E+03        3.202313E-13
      3.075868E+03        3.270296E-13
      3.075893E+03        3.213711E-13
      3.075919E+03        3.157126E-13
      3.075944E+03        3.202867E-13
      3.075969E+03        3.248608E-13
      3.075994E+03        3.252004E-13
      3.076019E+03          3.2554E-13
      3.076045E+03        3.240852E-13
      3.07607E+03        3.226304E-13
      3.076095E+03        3.196878E-13
      3.07612E+03        3.167452E-13
      3.076145E+03        3.093556E-13
      3.076171E+03        3.019659E-13
      3.076196E+03        2.954196E-13
      3.076221E+03        2.888733E-13
      3.076246E+03        2.722161E-13
      3.076271E+03        2.555588E-13
      3.076297E+03        2.314522E-13
      3.076322E+03        2.073456E-13
      3.076347E+03        1.853667E-13
      3.076372E+03        1.633878E-13
      3.076397E+03        1.199972E-13
      3.076422E+03        7.660664E-14
      3.076448E+03        5.945715E-14
      3.076473E+03        4.230765E-14
      3.076498E+03        3.688434E-14
      3.076523E+03        3.146104E-14
      3.076548E+03        3.089288E-14
      3.076574E+03        3.032473E-14
      3.076599E+03        4.839277E-14
      3.076624E+03        6.646081E-14
      3.076649E+03        1.178568E-13
      3.076674E+03        1.692529E-13
      3.0767E+03        2.295898E-13
      3.076725E+03        2.899268E-13
      3.07675E+03        2.623729E-13
      3.076775E+03         2.34819E-13
      3.0768E+03        2.507111E-13
      3.076826E+03        2.666032E-13
      3.076851E+03        2.557798E-13
      3.076876E+03        2.449564E-13
      3.076901E+03        2.183299E-13
      3.076926E+03        1.917035E-13
      3.076951E+03        1.291516E-13
      3.076977E+03         6.65996E-14
      3.077002E+03        7.659133E-14
      3.077027E+03        8.658306E-14
      3.077052E+03        1.321908E-13
      3.077077E+03        1.777985E-13
      3.077103E+03        1.705439E-13
      3.077128E+03        1.632894E-13
      3.077153E+03        1.583157E-13
      3.077178E+03         1.53342E-13
      3.077203E+03         1.92087E-13
      3.077228E+03        2.308319E-13
      3.077254E+03        2.546867E-13
      3.077279E+03        2.785414E-13
      3.077304E+03        2.896015E-13
      3.077329E+03        3.006615E-13
      3.077354E+03        2.996181E-13
      3.07738E+03        2.985747E-13
      3.077405E+03        3.165455E-13
      3.07743E+03        3.345162E-13
      3.077455E+03        3.256651E-13
      3.07748E+03         3.16814E-13
      3.077506E+03        3.312351E-13
      3.077531E+03        3.456562E-13
      3.077556E+03        3.407589E-13
      3.077581E+03        3.358617E-13
      3.077606E+03        3.304018E-13
      3.077631E+03         3.24942E-13
      3.077657E+03        3.284163E-13
      3.077682E+03        3.318906E-13
      3.077707E+03        3.679683E-13
      3.077732E+03         4.04046E-13
      3.077757E+03        3.900824E-13
      3.077782E+03        3.761187E-13
      3.077808E+03        3.486274E-13
      3.077833E+03         3.21136E-13
      3.077858E+03        3.301888E-13
      3.077883E+03        3.392416E-13
      3.077908E+03        3.217865E-13
      3.077934E+03        3.043314E-13
      3.077959E+03        2.879824E-13
      3.077984E+03        2.716334E-13
      3.078009E+03        2.964779E-13
      3.078034E+03        3.213224E-13
      3.078059E+03        2.900229E-13
      3.078085E+03        2.587234E-13
      3.07811E+03        2.627415E-13
      3.078135E+03        2.667596E-13
      3.07816E+03        2.771811E-13
      3.078185E+03        2.876027E-13
      3.07821E+03        2.519527E-13
      3.078236E+03        2.163027E-13
      3.078261E+03        1.654038E-13
      3.078286E+03        1.145049E-13
      3.078311E+03        1.181789E-13
      3.078336E+03        1.218529E-13
      3.078362E+03        1.600195E-13
      3.078387E+03        1.981861E-13
      3.078412E+03        2.003576E-13
      3.078437E+03        2.025291E-13
      3.078462E+03        2.074817E-13
      3.078487E+03        2.124344E-13
      3.078513E+03        2.535887E-13
      3.078538E+03         2.94743E-13
      3.078563E+03         2.95084E-13
      3.078588E+03         2.95425E-13
      3.078613E+03        3.025668E-13
      3.078638E+03        3.097086E-13
      3.078664E+03         3.18408E-13
      3.078689E+03        3.271075E-13
      3.078714E+03        3.205331E-13
      3.078739E+03        3.139587E-13
      3.078764E+03        3.221458E-13
      3.078789E+03         3.30333E-13
      3.078815E+03        3.077442E-13
      3.07884E+03        2.851553E-13
      3.078865E+03        2.837932E-13
      3.07889E+03         2.82431E-13
      3.078915E+03        2.725336E-13
      3.07894E+03        2.626361E-13
      3.078966E+03        2.586327E-13
      3.078991E+03        2.546292E-13
      3.079016E+03        2.580222E-13
      3.079041E+03        2.614151E-13
      3.079066E+03         2.51864E-13
      3.079091E+03        2.423129E-13
      3.079117E+03        2.566313E-13
      3.079142E+03        2.709496E-13
      3.079167E+03        2.803114E-13
      3.079192E+03        2.896732E-13
      3.079217E+03         2.48926E-13
      3.079242E+03        2.081788E-13
      3.079268E+03        1.600597E-13
      3.079293E+03        1.119405E-13
      3.079318E+03        9.918461E-14
      3.079343E+03        8.642876E-14
      3.079368E+03        1.048023E-13
      3.079393E+03        1.231758E-13
      3.079419E+03        1.892873E-13
      3.079444E+03        2.553988E-13
      3.079469E+03        2.566376E-13
      3.079494E+03        2.578764E-13
      3.079519E+03        2.566402E-13
      3.079544E+03         2.55404E-13
      3.079569E+03        2.212488E-13
      3.079595E+03        1.870936E-13
      3.07962E+03        1.484981E-13
      3.079645E+03        1.099026E-13
      3.07967E+03        7.716788E-14
      3.079695E+03        4.443314E-14
      3.07972E+03        3.560934E-14
      3.079746E+03        2.678554E-14
      3.079771E+03        6.075605E-14
      3.079796E+03        9.472655E-14
      3.079821E+03        9.331074E-14
      3.079846E+03        9.189492E-14
      3.079871E+03        7.154421E-14
      3.079897E+03         5.11935E-14
      3.079922E+03        4.410679E-14
      3.079947E+03        3.702008E-14
      3.079972E+03        4.602053E-14
      3.079997E+03        5.502099E-14
      3.080022E+03         1.10445E-13
      3.080048E+03        1.658689E-13
      3.080073E+03        1.996792E-13
      3.080098E+03        2.334896E-13
      3.080123E+03        2.390863E-13
      3.080148E+03         2.44683E-13
      3.080173E+03        2.723878E-13
      3.080198E+03        3.000927E-13
      3.080224E+03        3.183141E-13
      3.080249E+03        3.365356E-13
      3.080274E+03        3.164531E-13
      3.080299E+03        2.963707E-13
      3.080324E+03        2.989511E-13
      3.080349E+03        3.015315E-13
      3.080375E+03          3.0378E-13
      3.0804E+03        3.060285E-13
      3.080425E+03        3.224023E-13
      3.08045E+03         3.38776E-13
      3.080475E+03        3.406099E-13
      3.0805E+03        3.424437E-13
      3.080525E+03        3.459509E-13
      3.080551E+03        3.494582E-13
      3.080576E+03         3.17115E-13
      3.080601E+03        2.847717E-13
      3.080626E+03        3.064884E-13
      3.080651E+03        3.282051E-13
      3.080676E+03        3.254366E-13
      3.080701E+03        3.226681E-13
      3.080727E+03        3.180342E-13
      3.080752E+03        3.134003E-13
      3.080777E+03        3.228164E-13
      3.080802E+03        3.322326E-13
      3.080827E+03         3.15645E-13
      3.080852E+03        2.990574E-13
      3.080878E+03        3.019757E-13
      3.080903E+03         3.04894E-13
      3.080928E+03        3.036084E-13
      3.080953E+03        3.023227E-13
      3.080978E+03        3.192537E-13
      3.081003E+03        3.361847E-13
      3.081028E+03        3.344799E-13
      3.081054E+03        3.327753E-13
      3.081079E+03        3.123323E-13
      3.081104E+03        2.918894E-13
      3.081129E+03        2.486776E-13
      3.081154E+03        2.054659E-13
      3.081179E+03        1.608196E-13
      3.081204E+03        1.161734E-13
      3.08123E+03        8.337404E-14
      3.081255E+03         5.05747E-14
      3.08128E+03        6.130623E-14
      3.081305E+03        7.203777E-14
      3.08133E+03        1.109077E-13
      3.081355E+03        1.497776E-13
      3.08138E+03        1.724166E-13
      3.081406E+03        1.950557E-13
      3.081431E+03        1.968135E-13
      3.081456E+03        1.985714E-13
      3.081481E+03        1.581997E-13
      3.081506E+03        1.178279E-13
      3.081531E+03         1.44176E-13
      3.081556E+03        1.705242E-13
      3.081582E+03        2.422958E-13
      3.081607E+03        3.140673E-13
      3.081632E+03         3.18275E-13
      3.081657E+03        3.224827E-13
      3.081682E+03          3.2098E-13
      3.081707E+03        3.194772E-13
      3.081732E+03        3.109688E-13
      3.081758E+03        3.024604E-13
      3.081783E+03          3.0392E-13
      3.081808E+03        3.053795E-13
      3.081833E+03        3.048907E-13
      3.081858E+03         3.04402E-13
      3.081883E+03        2.967077E-13
      3.081908E+03        2.890134E-13
      3.081934E+03        2.634311E-13
      3.081959E+03        2.378488E-13
      3.081984E+03        1.883287E-13
      3.082009E+03        1.388085E-13
      3.082034E+03        1.202295E-13
      3.082059E+03        1.016505E-13
      3.082084E+03        1.573102E-13
      3.08211E+03          2.1297E-13
      3.082135E+03        2.402442E-13
      3.08216E+03        2.675184E-13
      3.082185E+03        2.852816E-13
      3.08221E+03        3.030449E-13
      3.082235E+03        2.835564E-13
      3.08226E+03         2.64068E-13
      3.082286E+03        2.944828E-13
      3.082311E+03        3.248976E-13
      3.082336E+03         3.09311E-13
      3.082361E+03        2.937243E-13
      3.082386E+03        2.931777E-13
      3.082411E+03        2.926311E-13
      3.082436E+03        2.935783E-13
      3.082461E+03        2.945255E-13
      3.082487E+03        2.294904E-13
      3.082512E+03        1.644553E-13
      3.082537E+03        1.648877E-13
      3.082562E+03        1.653201E-13
      3.082587E+03        1.980082E-13
      3.082612E+03        2.306963E-13
      3.082637E+03        2.480375E-13
      3.082663E+03        2.653786E-13
      3.082688E+03         2.56937E-13
      3.082713E+03        2.484955E-13
      3.082738E+03        2.116725E-13
      3.082763E+03        1.748496E-13
      3.082788E+03        1.370638E-13
      3.082813E+03        9.927806E-14
      3.082838E+03        7.321784E-14
      3.082864E+03        4.715762E-14
      3.082889E+03        5.453403E-14
      3.082914E+03        6.191044E-14
      3.082939E+03        6.025657E-14
      3.082964E+03        5.860269E-14
      3.082989E+03         1.12639E-13
      3.083014E+03        1.666753E-13
      3.08304E+03        2.041935E-13
      3.083065E+03        2.417117E-13
      3.08309E+03        2.682106E-13
      3.083115E+03        2.947095E-13
      3.08314E+03        2.789741E-13
      3.083165E+03        2.632387E-13
      3.08319E+03         2.55007E-13
      3.083215E+03        2.467751E-13
